atclNo,cortarNo,rletTpCd,tradTpCd,flrInfo,prc,spc1,spc2,direction,lat,lng,atclFetrDesc,tagList,rltrNm
2058698266,1171010500,C02,A1,2/5,28000,37,29,북동향,37.499579,127.101389,,"['4년이내', '소형평수', '방두개']",토마토공인
2058698419,1171010500,C02,A1,4/5,40500,59,50,남향,37.502264,127.100792,"석촌고분역5분,남향남향집. 신축급 엘베.병렬주차 급매매","['10년이내', '역세권', '급매']",토마토공인
2058622175,1171010800,D01,A1,2/17,40000,83,42,,37.486852,127.120452,실사진첨부. 전용13P 실입주 가능한 근생 사무실.,"['4년이내', '역세권', '관리비20만원이하', '주차가능']",부동산 수
2058698507,1171010600,C02,A1,5/5,32000,70,53,,37.500215,127.095034,급매매 내부특인테리어 전용18 방3입주가능,"['25년이내', '역세권', '급매']",토마토공인
2058608395,1171011300,C02,A1,5/5,19500,30,25,북동향,37.498774,127.144473,입주가능함 방2 작은거실 엘레베이터l있음,"['10년이내', '소형평수', '탑층']",황금공인중개사사무소
2058594727,1171010500,C02,A1,6/6,26000,35,29,남서향,37.498643,127.101239,"2R 탁트인 공원조망권, 갭투자3천,남향, 파격적 가격과 조용한 지역","['10년이내', '소형평수', '탑층', '방두개']",(송파)강남헬리오공인중개사사무소
2058639994,1171010500,C02,A1,4/5,29900,29,29,남서향,37.502094,127.099983,석촌고분역 3분거리 초역세권 신축급 쓰리룸 매매 입주가능합니다.,"['10년이내', '역세권', '화장실한개']",로얄공인중개사사무소
2058625826,1171011100,C02,A1,5/6,31000,34,28,,37.511512,127.124429,공간좋은 신축급투룸 갭투자 5000 매물,"['2년이내', '역세권', '소형평수', '방두개']",태영공인 중개사 사무소
2058627419,1171011100,C02,A1,4/5,32000,38,25,남동향,37.510723,127.115164,송파나루역 5분 역세권,"['4년이내', '역세권', '화장실한개']",명성공인중개사사무소
2058710101,1171010800,E04,A1,10/12,290000,600,343,,37.486037,127.115487,104p 즉시입주 시세대비 12억저렴,"['4년이내', '주차가능', '엘리베이터', '천장에어컨']",오피스공인중개사사무소
2058606101,1171011100,C02,A1,-1/4,46000,92,75,남동향,37.514889,127.117002,"방이동 8,9호선라인 역세권 지주택 추진중인 투자매물 다세대입니다","['25년이상', '역세권', '방세개', '화장실한개']",옥토공인중개사
2058647364,1171011200,C02,A1,4/6,28000,49,39,남향,37.505807,127.134167,"오금,방이역 버스5분. CCTV. 엘리베이터, 현관보안. 주차가능.","['4년이내', '화장실한개', '소형평수', '방세개']",그린공인중개사사무소
2058698674,1171010500,C02,A1,2/6,34000,35,28,남향,37.501376,127.098477,,"['2년이내', '역세권', '화장실한개', '소형평수']",토마토공인
2058621502,1171010400,A01,A1,5/6,70000,119,106,남향,37.508203,127.114488,"복층 5층 방3,베란다,화6층 방2,베란다.화입주","['25년이내', '역세권', '복층', '방세개']",우리공인중개사사무소
2058648808,1171011200,C02,A1,4/6,35600,73,51,남향,37.505807,127.134167,"오금,방이역 버스5분. CCTV. 엘리베이터, 현관보안. 주차가능.","['4년이내', '방세개', '화장실한개', '주차가능']",그린공인중개사사무소
2058598352,1171010800,A01,A1,7/18,195000,156,116,,37.479458,127.123986,"21년초입주,초역세권, 전망굿,호재가 많은지역임","['4년이내', '역세권', '대형평수']",민공인중개사사무소
