atclNo,cortarNo,rletTpCd,tradTpCd,flrInfo,prc,spc1,spc2,direction,lat,lng,atclFetrDesc,tagList,rltrNm
2060176973,1120011400,D04,A1,1/-1,324000,179,168,,37.541445,127.047436,투자최적.미래가치에 투자하세요.,['역세권'],소나무공인중개사사무소
2060142880,1120011100,A01,A1,6/13,102000,78,59,동향,37.5498,127.02062,확장형 전세안고 매매 보러오세요,"['25년이내', '역세권', '확장형', '방세개']",대한공인중개사
2060272003,1120011400,A03,A1,저/45,440000,298,218,남향,37.545781,127.042343,90 테라스세대.서울숲 파노라마조망,"['10년이내', '테라스', '역세권']",서울숲아크로공인중개사사무소
2060298280,1120010500,A01,A1,중/28,77000,81,59,남향,37.5701,127.04231,일조권 좋은 로얄동 세안고 ,"['25년이내', '역세권', '대단지', '방세개']",부동산랜드단지내공인중개사사무소
2060528553,1120011100,A01,A1,5/15,126000,134,114,남향,37.550172,127.017457,구조좋은 한신휴 40 입주가능 합니다,"['25년이내', '역세권', '대형평수', '방네개이상']",대한공인중개사
2060597506,1120011100,A01,A1,11/15,110000,107,84,동향,37.550192,127.018781,입주가능 l 올확장 l 올수리 l 탁트인뷰,"['25년이내', '올수리', '역세권', '방세개']",단지내행운공인중개사
2060518587,1120010200,A01,A1,24/28,100000,57,40,남향,37.565259,127.028898,"주인직접매물,전세안고매매,로얄층,뷰가좋아요","['4년이내', '역세권', '대단지']",베스트공인중개사사무소
2060562936,1120010800,A01,A1,2/23,120000,107,84,남동향,37.553899,127.035652,정상입주 올확장,"['25년이내', '역세권', '대단지', '방세개']",성공공인중개사사무소
2060521569,1120010700,A01,A1,9/13,160000,143,114,남동향,37.555514,127.032587,"샷시포함 올수리됨,세안고 진행합니다.","['10년이내', '올수리', '역세권', '대형평수']",하나공인중개사사무소
2060540929,1120010700,A01,A1,13/23,140000,142,114,남서향,37.55527,127.036891,"올확장됨,내부깔끔,선호도 좋은동,세안고 진행합니다.","['25년이내', '대단지', '대형평수', '방네개이상']",하나공인중개사사무소
2060531021,1120010700,A01,A1,10/23,150000,142,114,남서향,37.55527,127.036891,43p 샷시까지 특올수리에 대단지 로얄층 입주가능 입니다,"['25년이내', '올수리', '대단지', '대형평수']",굿모닝공인중개사사무소
2060583453,1120010100,A01,A1,4/25,143000,107,84,남서향,37.57005,127.024056,,"['10년이내', '대단지', '방세개']",힐탑공인중개사사무소
2060500987,1120010100,A02,A1,4/5,30000,63,30,,37.570631,127.025482,청계천뷰 양창으로막힘없는시원한뷰 세안고매매,"['2년이내', '역세권', '방한개', '화장실한개']",드림공인중개사사무소
2058830936,1120011100,A01,A1,9/15,125000,136,116,남향,37.550362,127.016504,역세권 상태좋음 정남향 세안고매매,"['25년이상', '역세권', '대단지', '대형평수']",신진공인중개사
2058816800,1120010800,A01,A1,1/23,117000,107,84,남동향,37.553899,127.035652,2281 1122 선호동 올확장 세안고매매,"['25년이내', '역세권', '대단지', '1층']",제일부동산랜드공인중개사무소
2058816559,1120010800,A01,A1,10/12,86000,81,59,남동향,37.550901,127.030394,2281 1122 거실확장 올수리 진출입편리 정상입주,"['25년이상', '올수리', '역세권', '방두개']",제일부동산랜드공인중개사무소
2059019162,1120010500,C02,A1,3/6,33000,32,32,,37.568119,127.044598,초역세권의 지구단위계획구역 신축투룸입니다,"['역세권', '소형평수', '방두개', '화장실한개']",세림공인중개사사무소
2060514441,1120011100,A01,A1,2/22,115000,108,84,남동향,37.550099,127.021736,강추 직접물건 02 2291 5500 세안고 컨디션 굿,"['10년이내', '역세권', '방세개', '화장실두개']",금호힐스테이트공인중개사사무소
2059020590,1120010500,C02,A1,2/3,65000,87,65,,37.56441,127.041282,왕십리역세권의 지분많은 구연립입니다,"['25년이상', '역세권', '방세개', '화장실한개']",세림공인중개사사무소
2060515694,1120011300,A01,A1,15/20,175000,111,84,남동향,37.545073,127.014763,"한강조망,남향,로얄동,입주가능","['10년이내', '역세권', '대단지', '방세개']",단지내 래미안공인중개사사무소
2059078486,1120011300,A01,A1,11/19,135000,141,114,남동향,37.54202,127.00947,"43P, 한강조망, 숲조망, 올인테리어, 주인거주","['25년이내', '대형평수', '방네개이상']",살집공인중개사사무소
2058777453,1120010200,A01,A1,7/15,105000,78,59,,37.560515,127.026025,확트인뷰 올확장 신축4년 Best매물로 추천,"['10년이내', '역세권', '방세개', '화장실두개']",풍림아이원공인중개사사무소
2058966897,1120010800,C02,A1,1/4,13000,57,47,,37.552024,127.030395,기본 전세7천만 2020.06만기,"['25년이상', '역세권', '1층', '소형평수']",삼성공인중개사
2058789619,1120011500,A01,A1,7/25,135000,106,84,동향,37.547931,127.05645,성수역초역세 앞이 탁 트임   입주가능   좋은동.호,"['25년이내', '역세권', '방세개', '화장실두개']",예스공인중개사사무소
2060500630,1120010100,D02,A1,2/3,20000,26,26,,37.569363,127.024716,현업종승계조건 착한가격,"['10년이내', '주차가능', '총3층']",드림공인중개사사무소
